name,chunk_id,heading_path,section_label,text,num_tokens,num_sentences,answer,explanation,gemini_class,gemini_explanation,value_class
universität-stuttgart.md,3,Research data management policy of the University of Stuttgart > Policy statement > Protocols,,"1. The researchers who determine within the legal framework when and under which conditions the relevant research data are to be made accessible are responsible for the research data and for complying with discipline-specific standards. The University of Stuttgart promotes and expressly supports free access to research data, provided that ethical, legal, business, and contractual framework conditions are observed.",59,3,no,No: no explicit or implicit value-of-data cues detected.,unsure,System error while classifying.,
universität-stuttgart.md,4,Research data management policy of the University of Stuttgart > Policy statement > Protocols,,"2. Research projects that generate data need careful data management planning and controls on access rights and restrictions, especially if the research data are to be made available to a community. Accordingly, research data management, guided by current professional standards and DFG recommendations on safeguarding good scientific practice, must be documented in a data management plan.

3. Research data must be stored securely and appropriately documented and reviewed. In the process, the scientific and legal rights of the researchers, the privacy of personal data, other obligations to third parties (e.g.

cooperation partners) and ethical, legal, and business constraints must be upheld. Digital research data are to be saved and stored in a suitable University of Stuttgart information infrastructure using services approved by the University.",123,8,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on procedural aspects of research data management, including planning, storage, documentation, and compliance with legal and ethical standards. It does not discuss the inherent benefits or value of the research data itself. Evidence: Research projects that generate data need careful data management planning and controls on access rights and restrictions... | Research data must be stored securely and appropriately documented and reviewed.",
universität-stuttgart.md,5,Research data management policy of the University of Stuttgart > Policy statement > Protocols,,"With its central facilities, the University of Stuttgart supports researchers in planning, capturing, and retaining research data, in formulating and maintaining standards for handling research data, and with relevant training and consultation offerings created in cooperation with the specialized disciplines. The University of Stuttgart recommends and supports embedding a focus on the importance of discipline-specific, organized research date management in curriculum delivery by the respective faculties.",67,2,no,No: no explicit or implicit value-of-data cues detected.,unsure,System error while classifying.,
utrecht-university.md,0,University policy framework for research data Utrecht University > 1. Structure of this policy framework,,"This policy framework begins with a definition of research data (section 2). Section 3 looks at the objectives and scope of the framework; specifically, what is this policy framework intended to accomplish and what does fall outside the framework?",37,2,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes the structure and scope of a policy framework related to research data, focusing on definitions and objectives. It does not discuss the inherent value, benefits, or importance of the research data itself.",
utrecht-university.md,1,University policy framework for research data Utrecht University > 1. Structure of this policy framework,Section,"provides an overview of the current rules and regulations on which the framework is based and also describes the general criteria for effective research data management. Section 5 describes the diverse roles involved in research data management and distinguishes their respective responsibilities. Section 6 establishes the period of validity of the framework.

Data are recorded facts or circumstances.

Research data constitute

primary research data: the raw, rough measurements or observations Secondary research data: the results after the data have been processed by a researcher (recoded, combined, categorised, visualised, etc.)

External research data: research data made available to Utrecht University and having received, for this use, licensed access to use as a source -  but the rights are kept fully outside Utrecht University (such as statistical, financial or survey data).

Archivable research data constitute all research data, excluding external research data, deemed relevant to preserve after the research is completed, for example in connection with the verifiability of the research and/or for possible reuse.

This policy framework applies to all research data.

Research data are intrinsically linked to",175,10,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,yes,"The text discusses the value of research data by stating that 'archivable research data' are preserved for their relevance, specifically for the verifiability of research and for possible reuse. These reasons highlight the intrinsic and pragmatic utility of the data. Evidence: deemed relevant to preserve after the research is completed, for example in connection with the verifiability of the research | and/or for possible reuse",
utrecht-university.md,2,University policy framework for research data Utrecht University > 2. Definitions,,"research objects (e.g. geological material, blood samples, archival documents)
documentation of the research process (e.g. in lab (note-) books)
research results; all inventions, outcomes, materials, methods, processes, products (e.g. publications), programmes, software, findings and/or discoveries generated within the context of a research project",47,6,no,No: no explicit or implicit value-of-data cues detected.,no,"The text provides a list of examples for 'research objects', 'documentation of the research process', and 'research results'. It defines what these are but does not discuss their benefits, importance, or any form of value.",
utrecht-university.md,3,University policy framework for research data Utrecht University > 3. Aims and scope > Aim of this policy framework,,"Researchers at Utrecht University are supposed to be cognisant of the requirements that the university applies to working with research data. This policy is intended to set parameters to safeguard the quality, availability and accessibility of research data within Utrecht University and also to provide a basis for evaluating compliance with laws, regulations and codes of conduct.
The policy clearly delineates responsibilities in terms of the roles to be fulfilled by various parties (Executive Board, faculty boards, support and technical staff, research leaders and individual researchers).",86,3,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes a university policy for managing research data, focusing on safeguarding its quality, availability, and accessibility, and ensuring compliance with regulations. It outlines procedural aspects and responsibilities. However, it does not discuss the inherent or derived value of the research data itself, nor does it explain the benefits or impact of having high-quality, available, and accessible data. Evidence: This policy is intended to set parameters to safeguard the quality, availability and accessibility of research data within Utrecht University | and also to provide a basis for evaluating compliance with laws, regulations and codes of conduct.",
utrecht-university.md,4,University policy framework for research data Utrecht University > 3. Aims and scope > Limits,,"Faculties/research institutes are in charge of the research objects, for which the policy framework makes no provisions.
This policy framework does not define a testing procedure.
The purpose of this policy is not to obligate researchers to work with prescribed tools when preserving and releasing research data. The spectrum of UU research is too diverse to impose general guidelines.

This policy framework is premised on existing frameworks, which include (but are not limited to):",75,5,no,No: no explicit or implicit value-of-data cues detected.,no,"The text discusses the scope and limitations of a policy framework concerning research data management, including responsibilities and guidelines. It does not make any claims about the inherent worth, benefits, or importance of the research data itself. Evidence: The purpose of this policy is not to obligate researchers to work with prescribed tools when preserving and releasing research data. | Faculties/research institutes are in charge of the research objects, for which the policy framework makes no provisions.",
utrecht-university.md,5,University policy framework for research data Utrecht University > 4. Basic premises and principles,,"the Dutch Personal Data Protection Act the Dutch Copyright Act and the Patents Act • Medical-ethical research protocol requirements pursuant to the Dutch Medical Research (Human Subjects) Act (WMO), as evaluated by the Medical Research Ethics Committee (METC) Collective Labour Agreement for Dutch Universities Code of Conduct of the Association of Universities in the Netherlands (VSNU) Utrecht University's information security policy and ground rules

In addition to the above, Utrecht University applies the following specific principles to data management.

Research data must be collected, registered, selected and made available for use in accordance with the applicable international standards.",99,3,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on legal, ethical, and procedural compliance for research data management, listing various acts, policies, and principles. It describes how data should be handled (collected, registered, made available) but does not articulate the inherent value or benefits derived from the data itself or its proper management. Evidence: the Dutch Personal Data Protection Act the Dutch Copyright Act and the Patents Act | Research data must be collected, registered, selected and made available for use in accordance with the applicable international standards.",
utrecht-university.md,6,"University policy framework for research data Utrecht University > 4. Basic premises and principles > Storage, management and retention",,"All research data are to be managed in accordance with the university's requirements
governing information security, privacy protection and transparency, in this order of
importance.
Archived research data are to be retained for a minimum of ten years, commencing from the date that the research results are published.
The data are to be stored safely, protected from unauthorised use and loss.
The party or parties holding the rights to the data and the parties entitled to use the data are clearly and visibly documented.
Archived research data are to be stored in a structure that is suitable for long-term preservation and later consultation.
The full set of research data connected with a research project are to be retained upon its conclusion insofar as relevant for the verifiability of the research.
The research data will be provided with metadata to describe the data with sufficient clarity to ensure they are findable for further research.
The retention period and contact details of the data manager are clearly and visibly
documented. If research data are to be destroyed, this has to be done in a manner that is verifiable and is irrevocable.

Digital research should be easy and quick to find",200,13,no,No: no explicit or implicit value-of-data cues detected.,yes,The text discusses the value of research data by emphasizing its role in ensuring the verifiability of research and its utility for future research through findability and accessibility. These points highlight the intrinsic and pragmatic value of the data. Evidence: The full set of research data connected with a research project are to be retained upon its conclusion insofar as relevant for the verifiability of the research. | The research data will be provided with metadata to describe the data with sufficient clarity to ensure they are findable for further research.,
utrecht-university.md,7,University policy framework for research data Utrecht University > 4. Basic premises and principles > Findability and access,,"Access needs to be furnished in a user-friendly as possible environment in a manner that duly credits and also protects the rights of those who collected or created the data and also protects the rights of those have a legal interest in the manner in which the data are made accessible and used. Archived research data are to be made available for access and reuse at and outside Utrecht University insofar as is reasonably possible and subject to the proper precautionary measures. Exclusive rights to reuse or publish research data are not to be transferred to commercial publishers or their representatives without retention of the right to provide open access to the data for the purpose of reuse, except where such transfer is a condition for awarding funds.

Utrecht University distinguishes between the following individual or (groups of) actors, each bearing specific responsibilities for data management.",147,4,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,yes,"The text discusses the importance of making research data available for access and reuse, and explicitly addresses the transfer of exclusive rights to commercial publishers. This implies the inherent value of the data for continued utility, scientific advancement, and public benefit, rather than allowing its value to be exclusively commercialized. Evidence: Archived research data are to be made available for access and reuse | Exclusive rights to reuse or publish research data are not to be transferred to commercial publishers or their representatives without retention of the right to provide open access to the data for the",
utrecht-university.md,8,University policy framework for research data Utrecht University > 5. Roles and responsibilities,,"1. The creators of the data: researchers and students and their supervisors have primary responsibility for data care.
2. Research institute directors are responsible for ensuring that students, researchers and research leaders at their institute abide by the university policy framework and any supplementary faculty regulations. They may also establish further guidelines as needed.
3. Deans draw up additional faculty guidelines pursuant to the university policy framework and are responsible for ensuring that research institute directors implement both the university policy framework and the faculty guidelines.
4. The Executive Board is responsible for the preparation of a general university policy framework, and for monitoring and facilitating its implementation through the provision of infrastructure, information and other forms of support.

A further general guiding principle is that each and every staff member must act as a good steward in the management of relevant data.",139,10,no,No: no explicit or implicit value-of-data cues detected.,no,"The text outlines responsibilities and procedures for data care and management within a university framework. It focuses on who is accountable for ensuring compliance with policies, rather than discussing the inherent value, benefits, or impact of the research data itself. Evidence: The creators of the data: researchers and students and their supervisors have primary responsibility for data care. | each and every staff member must act as a good steward in the management of relevant data.",
utrecht-university.md,9,University policy framework for research data Utrecht University > 5. Roles and responsibilities > 1. Researchers,,"It is the responsibility of each individual researcher (or, in the case of a group of researchers, the research leader) to draw up a Data Management Plan (DMP) at the start of the research project and to follow up the agreements made in this plan. The DMP specifies the manner in which research data may be collected, stored, preserved, managed, documented and used. A sample DMP template is available on the Utrecht University intranet.

More specifically,

Researchers are obliged to:",80,5,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on the procedural requirement for researchers to create and follow a Data Management Plan (DMP). It outlines responsibilities and how data should be handled, but does not discuss any inherent or derived value of the research data itself. Evidence: It is the responsibility of each individual researcher... to draw up a Data Management Plan (DMP) | The DMP specifies the manner in which research data may be collected, stored, preserved, managed, documented and used.",
utrecht-university.md,10,University policy framework for research data Utrecht University > 5. Roles and responsibilities > 1. Researchers,,"draw up proper procedures and design processes for the collection, storage, use, reuse, availability and long-term archiving of and provision of access to research data within the research programme. In the case of external data, agreements must be made with the provider of the external data;
if participating in a joint study or research project to make and record the made agreements on data management;
ensure that the integrity, confidentiality and protection of the data are guaranteed;
where the data fall under the Dutch Personal Data Protection Act or under the European Data Protection Guideline, to be aware of their obligations and possible statutory liability;
make arrangements for the continued operational management of the research data at the end of the research project or termination of their employment contract at the institution;
factor in the costs for the preservation and management of the research data in research proposals and grant applications.",152,7,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,no,"The text primarily outlines procedural and compliance requirements for research data management, including collection, storage, access, and archiving. It focuses on the 'how-to' of data handling and legal obligations rather than articulating the inherent benefits or value of the data itself. Evidence: draw up proper procedures and design processes for the collection, storage, use, reuse, availability and long-term archiving of and provision of access to research data | factor in the costs for the preservation and management of the research data in research proposals and grant applications.",
utrecht-university.md,11,University policy framework for research data Utrecht University > 5. Roles and responsibilities > 2. Lecturers and student/PhD supervisors,,"It is crucial that young researchers (students and PhD candidates) develop an awareness of the importance of good data management and learn about the various options that the institution offers for this purpose. Their supervisors play a key role in developing this awareness. This means that lecturers and those supervising students and PhD candidates are responsible for acquainting their students or PhDs with the university frameworks and disciplinary guidelines governing the collection, storage, preservation, protection and use of data. They must further monitor that students and PhD candidates follow these frameworks and guidelines when conducting their research. It is the joint responsibility of students/PhD candidates and their supervisors to make and record proper agreements on data management and use.",120,5,no,No: no explicit or implicit value-of-data cues detected.,no,"The text emphasizes the importance of good data management practices, compliance with institutional frameworks, and the responsibilities of researchers and supervisors. It focuses on the 'how' of data handling rather than articulating the inherent value or benefits derived from the research data itself. Evidence: It is crucial that young researchers (students and PhD candidates) develop an awareness of the importance of good data management | responsible for acquainting their students or PhDs with the university frameworks and disciplinary guidelines governing the collection, storage, preservation, protection and use of data.",
utrecht-university.md,12,University policy framework for research data Utrecht University > 5. Roles and responsibilities > 3. Students/PhD candidates,,"Students are expected to familiarise themselves with the university and faculty policy frameworks and other guidelines applicable to their research and for collecting, storing, preserving, securing and using data in accordance with those frameworks and guidelines.
4. Faculty research institute directors",40,3,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on procedural compliance and adherence to university policies for handling research data (collecting, storing, preserving, securing, using). It does not discuss any benefits, importance, or worth of the data itself. Evidence: Students are expected to familiarise themselves with the university and faculty policy frameworks and other guidelines applicable to their research | for collecting, storing, preserving, securing and using data in accordance with those frameworks and guidelines.",
utrecht-university.md,13,University policy framework for research data Utrecht University > 5. Roles and responsibilities > 3. Students/PhD candidates,,"Faculty research institute directors are responsible for ensuring meticulous research, which also includes conscientious data management. They must ensure that staff and students are aware of their responsibilities and obligations in regard to data management and provide education and training to address any gaps in data management knowledge and skills.

More specifically,",52,3,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on the responsibilities, obligations, and training related to data management practices. It describes procedural and compliance aspects of handling research data rather than discussing its inherent value or benefits. Evidence: conscientious data management | aware of their responsibilities and obligations in regard to data management",
utrecht-university.md,14,University policy framework for research data Utrecht University > 5. Roles and responsibilities > Faculty research institute directors must:,,"authorise the procedures that their researchers, students and PhD candidates follow for the collection, storage, use, reuse and (if necessary) deletion of research data;
ensure that researchers are aware of all their responsibilities and obligations in relation to the research data they collect in the course of their research and that they are sufficiently equipped to fulfil these responsibilities and obligations;
determine additional guidelines for the storage and long-term preservation of research data at their institute, if desired, which are consistent with guidelines of the faculty, the university policy framework and statutory requirements, and ensure compliance with these additional guidelines.",101,3,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,no,"The text outlines procedural requirements and responsibilities for managing research data, including collection, storage, use, reuse, and preservation. It does not discuss the inherent value or benefits of the data itself, focusing instead on compliance and operational guidelines. Evidence: authorise the procedures that their researchers...follow for the collection, storage, use, reuse and (if necessary) deletion of research data | ensure that researchers are aware of all their responsibilities and obligations in relation to the research data",
utrecht-university.md,15,University policy framework for research data Utrecht University > 5. Deans,,"Faculty deans are responsible for the implementation and monitoring of the university policy framework and for drawing up additional faculty guidelines to this end if needed; Deans are responsible for the meticulous handling and management of data within their respective faculties, in conformity with all statutory and other applicable requirements.

6. The Executive Board",53,3,no,No: no explicit or implicit value-of-data cues detected.,no,"The text outlines responsibilities for data handling and management, focusing on policy implementation and compliance with statutory requirements. It does not discuss any benefits, importance, or value derived from the data itself. Evidence: Faculty deans are responsible for the implementation and monitoring of the university policy framework | Deans are responsible for the meticulous handling and management of data within their respective faculties, in conformity with all statutory and other applicable requirements.",
utrecht-university.md,16,University policy framework for research data Utrecht University > 5. Deans,,"The Executive Board is responsible for the preparation and adoption of a university policy framework governing research data (in the form of the Utrecht University Research Data Policy);
The Executive Board is responsible for maintaining and updating the research data policy framework;
The Executive Board supervises the implementation of the university research data policy framework;
The Executive Board makes provisions for institutional education, training, support, advisement and, where necessary, the development of guidelines and templates, in any case including a Data Management Plan template;
The Executive Board ensures that the institution has facilities and services enabling the secure storage of research data for current and future use. This includes storage, backup, registration, repository and long-term preservation services for datasets and the infrastructure needed to provide access to research data and share it with third parties.

This policy framework takes effect on 1 January 2016 and is valid until a new version is issued.

Disclaimer:  This document contains an unofficial translation into the English language.  In case of dispute about the document content the Dutch original shall prevail and be only relied upon.",181,9,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,no,"The text outlines the Executive Board's responsibilities for establishing and maintaining a policy framework for research data, including provisions for storage, access, and training. It focuses on procedural and infrastructural aspects of data management rather than discussing the inherent value or benefits of the research data itself. Evidence: The Executive Board is responsible for the preparation and adoption of a university policy framework governing research data | The Executive Board ensures that the institution has facilities and services enabling the secure storage of research data for current and future use.",
wrexham-university.md,0,Research Data Management Policy 2024,,"Approved 11th July 2024, Academic Board: 23.116.5",5,1,unsure,Unsure: very short text; no clear value cues.,no,The text is a brief administrative note indicating an approval date and a reference number. It does not mention research data or any claims about its value.,
wrexham-university.md,1,Research Data Management Policy 2024 > Contents,,"Introduction
Purpose…
Scope 2
Definitions. 3
Principles . 3
Collection. 3
Ownership. 3
Organisation and Technical Measures 3
Data Management Plans and Data Protection Impact Assessments 3
Storage . 5
Data Sharing. 5
Transferring Data Outside the EU 6
Retention . 6
Disposal.. 7
Access .. 7
FAIR Data. 7
Reporting a Data Incident/Breach. 8
Other Polices, Procedures, Legislation. . 8
Wrexham University Policy and Procedure . 8
Legislation... 8",47,35,yes,Explicit: 'impact' appears near 'data'.,no,"The text is a table of contents or list of section headings outlining procedural and organizational aspects of data management, such as collection, storage, sharing, and legal compliance. It does not discuss the benefits, importance, or value of the research data itself. Evidence: Collection. | Data Sharing.",
wrexham-university.md,2,Prifysgol Wrecsam Wrexham University > Introduction,,"Wrexham University is committed to maintaining the highest standards of ethics, rigour, and integrity in all its research. It seeks to protect the dignity, rights, and welfare of all those involved in the research it produces. The University recognises its duty to safeguard the confidentiality of personal research data in keeping with its responsibilities under the Data Protection Act 2018 and the General Data Protection Regulation 2018 (UK GDPR). This legislation defines the University's responsibility to ensure appropriate organisational and technical measures are in place to protect personal data.

Any research project collecting data from a human participant or collecting or processing personal data must have formal ethical approval from the University and comply with the University's Data Protection and Data Disposal Policy.",123,5,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on the university's legal and ethical responsibilities regarding data protection and confidentiality, particularly for personal research data. It outlines compliance requirements under data protection regulations and the need for ethical approval. There is no discussion of the intrinsic, economic, or societal value of the research data itself. Evidence: The University recognises its duty to safeguard the confidentiality of personal research data in keeping with its responsibilities under the Data Protection Act 2018 and the General Data Protection Re | Any research project collecting data from a human participant or collecting or processing personal data must have formal ethical approval from the University and comply with the University's Data Prot",
wrexham-university.md,3,Prifysgol Wrecsam Wrexham University > Introduction,,"The University recognises research data as a valued asset. It identifies the maintenance of accurate and retrievable data from the research community as best practice, acknowledging that sharing research data is crucial to the impact, visibility, transparency, trust, and knowledge transfer of the University's research.",46,2,yes,Explicit: 'impact' appears near 'data'.,yes,"The text explicitly states that research data is a 'valued asset' and identifies its maintenance and sharing as 'best practice'. It further details how sharing data is 'crucial' for achieving impact, visibility, transparency, trust, and knowledge transfer, all of which are clear indicators of its value. Evidence: research data as a valued asset | sharing research data is crucial to the impact, visibility, transparency, trust, and knowledge transfer",
wrexham-university.md,4,Prifysgol Wrecsam Wrexham University > Introduction,,"Wrexham University supports the UKRI Common Principles on Research Data, acknowledging that publicly funded research data are a public good, produced in the public interest for societal benefit and, where possible, be made openly available with a few restrictions as possible in a timely and responsible manner.",47,1,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,yes,"The text explicitly states that publicly funded research data are a 'public good' and are 'produced in the public interest for societal benefit,' directly addressing the value of research data. Evidence: publicly funded research data are a public good | produced in the public interest for societal benefit",
wrexham-university.md,5,Prifysgol Wrecsam Wrexham University > Purpose,,"This Policy sets out the principles that should be followed by staff and students at Wrexham University when processing research data throughout the research lifecycle. The Policy promotes good practice in research data management, fostering responsibility for preparing Research Data Plans and ensuring research data is stored, retained, accessed, and disposed of securely, complying with legal and ethical obligations, University policy and, where applicable, the requirements of funding bodies.",69,2,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes a policy focused on the principles and good practices for managing research data throughout its lifecycle. It emphasizes compliance with legal, ethical, and institutional obligations, but does not discuss the inherent or derived value of the research data itself. Evidence: This Policy sets out the principles that should be followed... when processing research data | complying with legal and ethical obligations, University policy and... requirements of funding bodies",
wrexham-university.md,6,Prifysgol Wrecsam Wrexham University > Purpose,,"The Policy defines the individual and institutional responsibilities that the individual and institutional levels that should guide the work of those involved in research data collection, curation, storage, and maintenance. It sets out the basis on which University staff and students will process any personal data collected from data subjects in the course of conducting research or that is provided to those conducting research by data subjects or other sources for the same.",73,2,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes a policy outlining responsibilities for research data collection, curation, storage, and processing, especially personal data. It focuses on procedural and compliance aspects of data management rather than discussing the inherent value or benefits derived from the research data itself. Evidence: The Policy defines the individual and institutional responsibilities that the individual and institutional levels that should guide the work of those involved in research data collection, curation, st | It sets out the basis on which University staff and students will process any personal data collected from data subjects in the course of conducting research...",
wrexham-university.md,7,Prifysgol Wrecsam Wrexham University > Scope,,"This Policy applies to all staff and students at Wrexham University engaged in research, whether or not the research is funded and whether or not the data collected includes collecting or processing personal data. The Policy covers all data collected during a research study and all members of the University involved in the creation, collection, and curation of research data under the auspices of the University, including sessional, visiting or emeritus, associates, honorary, contractors, consultants, or volunteers.",77,2,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes the scope and applicability of a policy regarding research data, specifying who and what it covers. It does not discuss any benefits, importance, or value of the research data itself. Evidence: This Policy applies to all staff and students at Wrexham University engaged in research... | The Policy covers all data collected during a research study and all members of the University involved in the creation, collection, and curation of research data...",
wrexham-university.md,8,Prifysgol Wrecsam Wrexham University > Definitions,,"For the purpose of this Policy, research data are defined as that which is collected, observed, or created for the purpose of analysing and producing original research results. Such research data are the recorded information, regardless of the form or the media in which they may exist, necessary to support or validate a research project's observations, findings or outputs. In practice, the nature of research data can vary widely depending on the discipline. It can be textual, numerical, qualitative, quantitative, final, preliminary, physical, digital or print. Research data comes in many formats, including word-processed documents, PDFs, spreadsheets, scanned lab books, online surveys, digital recordings, databases or computer software.",110,5,no,No: no explicit or implicit value-of-data cues detected.,yes,"The text discusses the value of research data by defining it as essential for supporting and validating research findings and for producing original research results. This highlights its intrinsic utility in enabling discovery, ensuring scientific integrity, and improving the quality of research outputs. Evidence: collected, observed, or created for the purpose of analysing and producing original research results | necessary to support or validate a research project's observations, findings or outputs",
wrexham-university.md,9,Prifysgol Wrecsam Wrexham University > Principles > Collection,,"Research data must be collected responsibly, using the correct methods and techniques to protect the integrity of your data.  Research data must be collected in accordance with the ethical approval of a research project and the legal obligations of the Data Protection Act 2018.",43,2,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on the responsible and ethical collection of research data, emphasizing methods, integrity, and legal compliance. It does not discuss the inherent benefits, importance, or worth of the data itself. Evidence: Research data must be collected responsibly, using the correct methods and techniques to protect the integrity of your data. | Research data must be collected in accordance with the ethical approval of a research project and the legal obligations of the Data Protection Act 2018.",
wrexham-university.md,10,Prifysgol Wrecsam Wrexham University > Principles > Ownership,,"For research carried out under a grant or contract or involving collaboration with another institution or external party, the agreement's terms will determine the data's ownership and rights. It is recommended that any contract with an external party identify the process for Research Data Management in conjunction with the principles of this Policy.",55,2,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on the procedural aspects of research data management, specifically ownership and rights in collaborative or funded projects. It does not discuss any inherent or derived value of the data itself. Evidence: the agreement's terms will determine the data's ownership and rights | identify the process for Research Data Management",
wrexham-university.md,11,Prifysgol Wrecsam Wrexham University > Principles > Ownership,,"Where no external contract and no intellectual property rights exist, the University owns the data generated during research undertaken under the auspices of the University by staff members in its employment and postgraduate research students. Where taught students generate data under the supervision of a staff member as part of a funded project the data will be owned by the University or in accordance with the terms of the contract.",70,2,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses solely on the ownership of research data under various circumstances, such as employment status or contractual agreements. It does not discuss any benefits, importance, or worth of the data itself. Evidence: the University owns the data generated during research | the data will be owned by the University or in accordance with the terms of the contract",
wrexham-university.md,12,Prifysgol Wrecsam Wrexham University > Principles > Organisation and Technical Measures,,"The University Research Ethics Policy sets out the ethical review and approval process to ensure that the University research is carried out in the public interest and is lawful under the UK GDPR and Data Protection Act. All staff and students conducting research within the scope of the Research Ethics Policy must seek ethical approval before data collection and processing commence.

Data Management Plans and Data Protection Impact Assessments",69,3,yes,Explicit: 'impact' appears near 'data'.,no,"The text describes the ethical review and approval process for research, focusing on compliance with legal frameworks like GDPR and DPA. It outlines procedural requirements for data collection and management, rather than discussing the inherent value or benefits derived from the research data itself. Evidence: The University Research Ethics Policy sets out the ethical review and approval process | All staff and students conducting research within the scope of the Research Ethics Policy must seek ethical approval before data collection and processing commence.",
wrexham-university.md,13,Prifysgol Wrecsam Wrexham University > Principles > Organisation and Technical Measures,,"Data Management Plans (DMP) should be completed before the commencement of all research projects. The DMP should address the type, volume, storage, confidentiality, retention, sharing, deposit, reuse, and integrity of the data throughout the project lifecycle. The Principal Investigator or Supervisor is responsible for creating and owning

a research data management plan and ensuring the full research team and collaborators are aware of and adhere to it.",67,4,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,no,"The text outlines the procedural requirements for creating and adhering to a Data Management Plan, specifying what aspects of data management should be addressed. It does not discuss the inherent worth, benefits, or impact of the research data itself.",
wrexham-university.md,14,Prifysgol Wrecsam Wrexham University,,"Many funders require researchers to submit a data management plan as part of the application process. Researchers should respect the data management policies of the funder(s) and other external parties. Many public funders of research, including all the UK Research Councils, accept that the management of research data is a legitimate research expense.",54,3,no,No: no explicit or implicit value-of-data cues detected.,no,"The text discusses funder requirements for data management plans and the legitimacy of data management as a research expense. It does not describe any benefits, importance, or worth of the research data itself. Evidence: Many funders require researchers to submit a data management plan as part of the application process. | Many public funders of research, including all the UK Research Councils, accept that the management of research data is a legitimate research expense.",
wrexham-university.md,15,Prifysgol Wrecsam Wrexham University,,"Research projects requiring ethical approval should use the data management plan provided in the online ethical approval application form. Projects not requiring ethical approval should complete the Wrexham University Data Management Plan Template. When preparing an application, researchers applying for funding should consider the terms and requirements listed in the funder policy documents. Researchers can access DMPOnline to view the data management plan templates based on the requirements listed in the funder policy documents.",74,4,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on procedural aspects of data management plans and compliance with ethical and funder requirements. It does not discuss the inherent value, benefits, or importance of research data itself. Evidence: Research projects requiring ethical approval should use the data management plan provided in the online ethical approval application form. | Researchers can access DMPOnline to view the data management plan templates based on the requirements listed in the funder policy documents.",
wrexham-university.md,16,Prifysgol Wrecsam Wrexham University,,"The UK GDPR creates a legal obligation to think about and mitigate data protection issues and privacy concerns at the project planning stage before any data is gathered. A Date Protection Impact Assessment (DPIA) is an assessment to help researchers identify any potential risks a project might have as regards intruding into participants' privacy. The DPIA then assists with implementing appropriate measures and controls to minimise and manage those risks. The legislation has made DPIAs mandatory for higher-risk data processing to ensure that privacy and data protection are key considerations from the start of any project and then taken into account throughout the project's lifecycle.

The European Commission (DG Research and Innovation) recommends that a DPIA be carried out for data processing operations that may entail higher ethical risks, such as:",133,5,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,no,"The text focuses on data protection, privacy concerns, and legal obligations (GDPR, DPIA) related to data processing. It describes procedures for risk mitigation and compliance, rather than discussing the inherent worth or benefits of the research data itself. Evidence: The UK GDPR creates a legal obligation to think about and mitigate data protection issues and privacy concerns | A Date Protection Impact Assessment (DPIA) is an assessment to help researchers identify any potential risks a project might have as regards intruding into participants' privacy.",
